20240612,12:30:00,670.1,672.6,669.8,671.55,112000
20240612,13:30:00,671.75,675.6,670.35,673.6,118000
20240612,14:30:00,673.8,673.85,671.25,672.4,131000
20240613,09:15:00,677.5,677.65,671.8,676.3,137000
20240613,09:30:00,676.3,677.35,673.6,675.8,130000
20240613,10:30:00,675.65,677.35,672.6,675.6,118000
20240613,11:30:00,675.6,677,674.05,677,64000
20240613,12:30:00,677,683.25,676.95,681.55,406000
20240613,13:30:00,681.25,684.7,681.1,681.8,221000
20240613,14:30:00,681.65,683,681.15,682.15,133000
20240614,09:15:00,683.1,685.45,678.6,679.65,148000
20240614,09:30:00,680.15,684.3,679.6,679.6,147000
20240614,10:30:00,679.6,681.55,678.35,681.45,101000
20240614,11:30:00,682.35,682.35,678.85,679.7,70000
20240614,12:30:00,679.8,683.75,679.6,682.95,100000
20240614,13:30:00,682.65,683.6,680.05,682.05,75000
20240614,14:30:00,681.75,682.3,678.7,680,99000
20240618,09:15:00,682.65,692.35,680.4,690.7,141000
20240618,09:30:00,690.7,694.2,684.8,686.6,204000
20240618,10:30:00,686.65,691.2,686.65,690.95,114000
20240618,11:30:00,690.75,692.5,689.35,691.2,96000
20240618,12:30:00,690.95,691.6,689.7,690.2,64000
20240618,13:30:00,691.1,693.6,690.25,693.3,72000
20240618,14:30:00,693.45,698.55,693.45,696.15,374000
20240619,09:15:00,696.85,701.15,692,692.3,124000
20240619,09:30:00,692.15,695.95,686.2,686.5,283000
20240619,10:30:00,686.2,691.25,685.25,690.7,127000
20240619,11:30:00,690.55,698.1,690.55,696.2,87000
20240619,12:30:00,695.45,696.45,692.45,695.05,87000
20240619,13:30:00,695.35,695.75,692.75,693.4,89000
20240619,14:30:00,693.4,694.75,689.7,691.65,128000
20240620,09:15:00,686.4,694,686.05,691.05,50000
20240620,09:30:00,692.8,703.85,692.75,701.95,238000
20240620,10:30:00,701.6,706.4,698.75,705.8,178000
20240620,11:30:00,705.55,715.4,705.15,713.45,399000
20240620,12:30:00,713.05,721.35,711.95,719.3,334000
20240620,13:30:00,719.2,722.95,715.85,719.75,286000
20240620,14:30:00,719.1,719.85,716,717.3,186000
20240621,09:15:00,719.2,720.05,711,712.1,74000
20240621,09:30:00,712.1,716.95,708,715.25,170000
20240621,10:30:00,715.35,715.35,709.45,713.1,83000
20240621,11:30:00,713.35,714,710.95,711.45,38000
20240621,12:30:00,712,713.95,709.25,712.9,66000
20240621,13:30:00,712.05,717.65,711.5,713,87000
20240621,14:30:00,713.4,714.45,711.05,712,78000
20240624,09:15:00,705.2,708.7,703.35,704.25,70000
20240624,09:30:00,703.55,708.55,695.25,705.95,228000
20240624,10:30:00,706,713.1,705.7,711.55,111000
20240624,11:30:00,712.4,715.65,710.25,715.15,64000
20240624,12:30:00,715.45,718.9,712.7,717.5,135000
20240624,13:30:00,716.75,716.75,713.1,714.75,76000
20240624,14:30:00,714,715.05,709.55,710.35,121000
20240625,09:15:00,710.65,714.35,709.8,709.9,47000
20240625,09:30:00,708.85,710.6,706.3,706.5,117000
20240625,10:30:00,707.4,710.6,705.1,706,56000
20240625,11:30:00,705.85,708,702.5,704.9,100000
20240625,12:30:00,704.15,704.85,701.65,702.5,63000
20240625,13:30:00,701.3,704.25,700,701.05,101000
20240625,14:30:00,701.15,701.95,700,700.1,120000
20240626,09:15:00,697.95,700.6,696.8,698.35,50000
20240626,09:30:00,698.35,703.7,697.55,703.55,167000
20240626,10:30:00,703.8,707.6,702.05,706,139000
20240626,11:30:00,705.4,705.8,700.05,700.6,118000
20240626,12:30:00,700.1,700.6,697,697.75,107000
20240626,13:30:00,697.35,700.45,697.05,697.1,104000
20240626,14:30:00,697,701.5,696.9,701.4,171000
20240627,09:15:00,699.55,699.55,690,693.05,70000
20240627,09:30:00,692.7,697.5,691.35,695.2,166000
20240627,10:30:00,694.95,695.05,688.65,689.4,142000
20240627,11:30:00,689.35,691.6,686,690.4,164000
20240627,12:30:00,690.4,690.65,686.8,689.95,111000
20240627,13:30:00,689.8,689.8,683.05,684.95,179000
20240627,14:30:00,684.65,694,682.3,693.95,114000
